Country Name,Country Code,Indicator Code,Indicator Name,Date,value,continent
Middle East & North Africa (excluding high income),MNA,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2010,6.008248574644,
Middle East & North Africa (excluding high income),MNA,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,18.7668430951214,
Middle East & North Africa (IDA & IBRD countries),TMN,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2010,0.634417107400959,
Middle East & North Africa (IDA & IBRD countries),TMN,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2010,622282.566,
Middle East & North Africa (IDA & IBRD countries),TMN,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,1.77304510079666,
Middle East & North Africa (IDA & IBRD countries),TMN,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2010,80.2255551944086,
Middle East & North Africa (IDA & IBRD countries),TMN,AG.LND.FRST.K2,Forest area (sq. km),2010,213611.5,
Middle East & North Africa (IDA & IBRD countries),TMN,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,4773.52366272953,
Middle East & North Africa (IDA & IBRD countries),TMN,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2010,20.6130023284381,
Middle East & North Africa (IDA & IBRD countries),TMN,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,74.0639833610398,
Middle East & North Africa (IDA & IBRD countries),TMN,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,70.0683673894156,
Middle East & North Africa (IDA & IBRD countries),TMN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,72.0058015747182,
Middle East & North Africa (IDA & IBRD countries),TMN,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2010,50.9612896282703,
Middle East & North Africa (IDA & IBRD countries),TMN,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2010,42.3311036171252,
Middle East & North Africa (IDA & IBRD countries),TMN,SP.POP.TOTL,"Population, total",2010,328991681.0,
Middle East & North Africa (IDA & IBRD countries),TMN,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2010,30.6568393707275,
Middle East & North Africa (IDA & IBRD countries),TMN,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2010,3.21056698823346,
Middle East & North Africa (IDA & IBRD countries),TMN,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2010,6.008248574644,
Middle East & North Africa (IDA & IBRD countries),TMN,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,18.7467031584159,
OECD members,OED,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2010,13.646016430794,
OECD members,OED,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2010,5181122.635,
OECD members,OED,SP.REG.BRTH.ZS,Completeness of birth registration (%),2010,98.3590489174348,
OECD members,OED,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,33.9268107107539,
OECD members,OED,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2010,127.753338024497,
OECD members,OED,AG.LND.FRST.K2,Forest area (sq. km),2010,11560825.83,
OECD members,OED,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,35025.509213287,
OECD members,OED,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2010,43.6189527968812,
OECD members,OED,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,82.0208519480439,
OECD members,OED,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,76.3889618001831,
OECD members,OED,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,79.1488871419702,
OECD members,OED,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2010,14.7829397527303,
OECD members,OED,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2010,80.5201134990129,
OECD members,OED,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2010,3.61797211574738,
OECD members,OED,SP.POP.TOTL,"Population, total",2010,1292110708.0,
OECD members,OED,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2010,66.0955810546875,
OECD members,OED,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2010,15.7928110728407,
OECD members,OED,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2010,6.54032735805841,
OECD members,OED,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2010,19.7661332804083,
OECD members,OED,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,8.27043518057023,
Other small states,OSS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2010,3.64490397443114,
Other small states,OSS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2010,50308.1951616806,
Other small states,OSS,SP.REG.BRTH.ZS,Completeness of birth registration (%),2010,64.3926917071172,
Other small states,OSS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,2.89175088485802,
Other small states,OSS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2010,44.033466687934,
Other small states,OSS,AG.LND.FRST.K2,Forest area (sq. km),2010,604719.1,
Other small states,OSS,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,12378.4861542806,
Other small states,OSS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2010,38.2229161435676,
Other small states,OSS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,65.7313840986283,
Other small states,OSS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,63.0846127001862,
Other small states,OSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,64.3288223545474,
Other small states,OSS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2010,24.9155031634866,
Other small states,OSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2010,1.05391919328823,
Other small states,OSS,SP.POP.TOTL,"Population, total",2010,26050929.0,
Other small states,OSS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2010,16.9308109283447,
Other small states,OSS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2010,7.16670134116255,
Other small states,OSS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2010,24.3933542107672,
Other small states,OSS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,15.5438842289982,
Pacific island small states,PSS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2010,2306.543,
Pacific island small states,PSS,AG.LND.FRST.K2,Forest area (sq. km),2010,43375.3,
Pacific island small states,PSS,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,2965.1059764304,
Pacific island small states,PSS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2010,40.5833701774283,
Pacific island small states,PSS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,70.3605484570882,
Pacific island small states,PSS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,66.7776689772944,
Pacific island small states,PSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,68.4852338479117,
Pacific island small states,PSS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2010,11.8491488853347,
Pacific island small states,PSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2010,0.357452932094654,
Pacific island small states,PSS,SP.POP.TOTL,"Population, total",2010,2214509.0,
Pacific island small states,PSS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2010,14.9112396240234,
Pacific island small states,PSS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2010,5.68908997870588,
Pacific island small states,PSS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2010,22.0495970547148,
Pacific island small states,PSS,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2010,78.4982376098633,
Pacific island small states,PSS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,3.01896912890043,
Post-demographic dividend,PST,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2010,14.4804140120278,
Post-demographic dividend,PST,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2010,4804774.758,
Post-demographic dividend,PST,SP.REG.BRTH.ZS,Completeness of birth registration (%),2010,99.9908227023693,
Post-demographic dividend,PST,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,34.0362472025718,
Post-demographic dividend,PST,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2010,120.258156717563,
Post-demographic dividend,PST,AG.LND.FRST.K2,Forest area (sq. km),2010,9986806.734,
Post-demographic dividend,PST,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,39720.3812844014,
Post-demographic dividend,PST,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2010,45.246546454368,
Post-demographic dividend,PST,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,82.5722026747436,
Post-demographic dividend,PST,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,76.9574558940091,
Post-demographic dividend,PST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,79.6861398899548,
Post-demographic dividend,PST,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2010,14.3690405777405,
Post-demographic dividend,PST,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2010,87.2697752970804,
Post-demographic dividend,PST,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2010,3.93446094268587,
Post-demographic dividend,PST,SP.POP.TOTL,"Population, total",2010,1074863836.0,
Post-demographic dividend,PST,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2010,75.0771102905273,
Post-demographic dividend,PST,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2010,12.6129251745075,
Post-demographic dividend,PST,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2010,7.87755393051391,
Post-demographic dividend,PST,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2010,23.6719743561837,
Post-demographic dividend,PST,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,7.8905722775474,
Pre-demographic dividend,PRE,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2010,1.5113343157211,
Pre-demographic dividend,PRE,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2010,237076.050007063,
Pre-demographic dividend,PRE,SP.REG.BRTH.ZS,Completeness of birth registration (%),2010,49.6344396832054,
Pre-demographic dividend,PRE,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,0.117272388004178,
Pre-demographic dividend,PRE,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2010,10.6115019251184,
Pre-demographic dividend,PRE,AG.LND.FRST.K2,Forest area (sq. km),2010,5601854.0,
Pre-demographic dividend,PRE,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,1435.87703644408,
Pre-demographic dividend,PRE,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2010,44.9835628143498,
Pre-demographic dividend,PRE,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,58.0745217232671,
Pre-demographic dividend,PRE,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,55.1289033726866,
Pre-demographic dividend,PRE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,56.5934563204336,
Pre-demographic dividend,PRE,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2010,52.3755904245819,
Pre-demographic dividend,PRE,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2010,0.197013984316786,
Pre-demographic dividend,PRE,SP.POP.TOTL,"Population, total",2010,731868780.0,
Pre-demographic dividend,PRE,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2010,7.13249015808105,
Pre-demographic dividend,PRE,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2010,3.44772732717566,
Pre-demographic dividend,PRE,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2010,9.39707984261961,
Pre-demographic dividend,PRE,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2010,56.5943984985352,
Pre-demographic dividend,PRE,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,5.58655329337551,
Small states,SST,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2010,2.83629815167621,
Small states,SST,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2010,74969.1002690986,
Small states,SST,SP.REG.BRTH.ZS,Completeness of birth registration (%),2010,69.5926403310672,
Small states,SST,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,2.37464818270833,
Small states,SST,AG.LND.FRST.K2,Forest area (sq. km),2010,1014621.8,
Small states,SST,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,11170.4172306624,
Small states,SST,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2010,39.283918861654,
Small states,SST,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,67.8941456030983,
Small states,SST,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,64.7023779704406,
Small states,SST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,66.216053798919,
Small states,SST,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2010,26.7712296442744,
Small states,SST,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2010,0.969112156632907,
Small states,SST,SP.POP.TOTL,"Population, total",2010,35238631.0,
Small states,SST,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2010,17.7474803924561,
Small states,SST,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2010,6.44731225699999,
Small states,SST,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2010,22.470129996992,
Small states,SST,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,14.2626431320668,
South Asia (IDA & IBRD),TSA,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2010,2.43887071885112,
South Asia (IDA & IBRD),TSA,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2010,509867.014,
South Asia (IDA & IBRD),TSA,SP.REG.BRTH.ZS,Completeness of birth registration (%),2010,75.6870611831099,
South Asia (IDA & IBRD),TSA,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,57.808228911436,
South Asia (IDA & IBRD),TSA,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2010,166.347480063757,
South Asia (IDA & IBRD),TSA,AG.LND.FRST.K2,Forest area (sq. km),2010,874582.72,
South Asia (IDA & IBRD),TSA,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,1257.49950821449,
South Asia (IDA & IBRD),TSA,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2010,24.1427775021274,
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,67.9653966405633,
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,65.8177067820116,
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,66.8487685017748,
South Asia (IDA & IBRD),TSA,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2010,65.2821757467678,
South Asia (IDA & IBRD),TSA,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2010,25.7455182020644,
South Asia (IDA & IBRD),TSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2010,0.65977681354717,
South Asia (IDA & IBRD),TSA,SP.POP.TOTL,"Population, total",2010,1638792927.0,
South Asia (IDA & IBRD),TSA,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2010,15.7829303741455,
South Asia (IDA & IBRD),TSA,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2010,28.4418237553688,
South Asia (IDA & IBRD),TSA,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2010,10.6535631310403,
South Asia (IDA & IBRD),TSA,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2010,14.9949032214693,
South Asia (IDA & IBRD),TSA,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,5.08360770286025,
Sub-Saharan Africa (excluding high income),SSA,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2010,1.92440569148083,
Sub-Saharan Africa (excluding high income),SSA,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2010,227302.244767305,
Sub-Saharan Africa (excluding high income),SSA,SP.REG.BRTH.ZS,Completeness of birth registration (%),2010,50.5940412445777,
Sub-Saharan Africa (excluding high income),SSA,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,57.4464262409162,
Sub-Saharan Africa (excluding high income),SSA,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2010,15.4033885195003,
Sub-Saharan Africa (excluding high income),SSA,AG.LND.FRST.K2,Forest area (sq. km),2010,6666379.2,
Sub-Saharan Africa (excluding high income),SSA,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,1669.61066543265,
Sub-Saharan Africa (excluding high income),SSA,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2010,46.588714523378,
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,58.2695122258082,
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,55.1962838485242,
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,56.7237682841055,
Sub-Saharan Africa (excluding high income),SSA,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2010,31.4491053869498,
Sub-Saharan Africa (excluding high income),SSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2010,0.189013335460168,
Sub-Saharan Africa (excluding high income),SSA,SP.POP.TOTL,"Population, total",2010,868935345.0,
Sub-Saharan Africa (excluding high income),SSA,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2010,7.87789011001587,
Sub-Saharan Africa (excluding high income),SSA,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2010,4.36210752619119,
Sub-Saharan Africa (excluding high income),SSA,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2010,12.1529187216537,
Sub-Saharan Africa (excluding high income),SSA,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2010,61.3898315429688,
Sub-Saharan Africa (excluding high income),SSA,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,6.4768062816021,
Sub-Saharan Africa (IDA & IBRD countries),TSS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2010,1.92440569148083,
Sub-Saharan Africa (IDA & IBRD countries),TSS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2010,227746.215034961,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SP.REG.BRTH.ZS,Completeness of birth registration (%),2010,50.5940412445777,
Sub-Saharan Africa (IDA & IBRD countries),TSS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,57.4024406499563,
Sub-Saharan Africa (IDA & IBRD countries),TSS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2010,15.4034749530801,
Sub-Saharan Africa (IDA & IBRD countries),TSS,AG.LND.FRST.K2,Forest area (sq. km),2010,6666716.2,
Sub-Saharan Africa (IDA & IBRD countries),TSS,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,1670.55403153336,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2010,46.588714523378,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,58.2714272075471,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,55.1977722494604,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,56.7254700213101,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2010,31.4476164694162,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2010,0.189111254042,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SP.POP.TOTL,"Population, total",2010,869025115.0,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2010,7.87716007232666,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2010,4.36183247412097,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2010,12.1530736325499,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2010,61.3983306884766,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,6.4768062816021,
World,WLD,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2010,8.25801132298279,
World,WLD,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2010,9991202.30895417,
World,WLD,SP.REG.BRTH.ZS,Completeness of birth registration (%),2010,75.0426162189058,
World,WLD,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,40.0871890140917,
World,WLD,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2010,130.837507708728,
World,WLD,AG.LND.FRST.K2,Forest area (sq. km),2010,40156729.7,
World,WLD,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,9621.12828842617,
World,WLD,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2010,39.2906481683195,
World,WLD,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,72.8438649956646,
World,WLD,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,68.4322949496498,
World,WLD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,70.5566902781799,
World,WLD,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2010,18.5144959649222,
World,WLD,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2010,39.9465194061308,
World,WLD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2010,1.52139414348523,
World,WLD,SP.POP.TOTL,"Population, total",2010,6921854591.0,
World,WLD,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2010,29.3956203460693,
World,WLD,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2010,6.97223656062144,
World,WLD,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2010,14.6002632168272,
World,WLD,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,6.07123165043558,
Channel Islands,CHI,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2010,44.1993780364436,
Channel Islands,CHI,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,83.793,
Channel Islands,CHI,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,79.092,
Channel Islands,CHI,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,81.483,
Channel Islands,CHI,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2010,81.5,
Channel Islands,CHI,SP.POP.TOTL,"Population, total",2010,159718.0,
Channel Islands,CHI,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,7.28499984741211,
Early-demographic dividend,EAR,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2011,2.547680146311,
Early-demographic dividend,EAR,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2011,2379919.67,
Early-demographic dividend,EAR,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2011,32.8003375818739,
Early-demographic dividend,EAR,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2011,124.888844948757,
Early-demographic dividend,EAR,AG.LND.FRST.K2,Forest area (sq. km),2011,7824279.76,
Early-demographic dividend,EAR,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,3293.35076517875,
Early-demographic dividend,EAR,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2011,30.0054583464616,
Early-demographic dividend,EAR,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2011,70.2462164219862,
Early-demographic dividend,EAR,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2011,66.7531826262304,
Early-demographic dividend,EAR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2011,68.4389041334532,
Early-demographic dividend,EAR,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2011,38.6404010207452,
Early-demographic dividend,EAR,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2011,32.5352491970793,
Early-demographic dividend,EAR,SP.POP.TOTL,"Population, total",2011,2951423688.0,
Early-demographic dividend,EAR,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2011,24.6565608978271,
Early-demographic dividend,EAR,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2011,7.07052806779801,
Early-demographic dividend,EAR,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2011,11.9155650057134,
Early-demographic dividend,EAR,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.40575809669503,
East Asia & Pacific (excluding high income),EAP,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2011,3.23671460663467,
East Asia & Pacific (excluding high income),EAP,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2011,1630157.578129,
East Asia & Pacific (excluding high income),EAP,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2011,72.9115861876633,
East Asia & Pacific (excluding high income),EAP,AG.LND.FRST.K2,Forest area (sq. km),2011,4809432.624,
East Asia & Pacific (excluding high income),EAP,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,4869.11399355913,
East Asia & Pacific (excluding high income),EAP,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2011,43.5348596214644,
