Country Name,Country Code,Indicator Code,Indicator Name,Date,value
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2008,47.4628087669879
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2008,30383193.711
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2008,3086.45535576938
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2008,70.0045788829398
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2008,66.0181240693236
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2008,67.9352569055691
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2008,3761734.028
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2008,1066.75078313999
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2008,60.0001509543535
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2008,56.6981424812906
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2008,58.3438715877498
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2008,36.4576116586983
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2008,6570385.85
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2008,1516.92104177606
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2008,67.2141947146624
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2008,64.1277622382455
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2008,65.6173738886915
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2008,48.2337389713617
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2008,26621459.683
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2008,3288.00379041815
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2008,71.0101546256773
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2008,66.9190751112964
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2008,68.8803018242686
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2008,51.9517333368893
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2008,20051073.833
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2008,5443.19266403504
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2008,75.5747874721117
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2008,70.361145069317
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2008,72.8512528353544
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2009,33.7753824788927
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2009,10223328.537
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2009,37307.3337788378
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2009,82.4254219101947
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2009,76.8042432082351
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2009,79.5269622088516
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2009,12.6357544029838
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2009,47.7944564436164
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2009,30324910.461
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2009,2979.63774963515
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2009,70.3987383490578
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2009,66.3683701855313
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2009,68.3071720991309
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2009,3744902.114
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2009,1057.70992162035
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2009,60.7052270136755
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2009,57.3247512428198
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2009,59.0089081988398
Low income,LIC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2009,60.6353302001953
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2009,36.3748761292258
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2009,6550672.411
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2009,1520.38739661463
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2009,67.6528852035883
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2009,64.5209530924933
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2009,66.0325583535386
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2009,48.5799146015568
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2009,26580008.347
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2009,3174.71771665529
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2009,71.3887662509057
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2009,67.2565769423564
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2009,69.2380413065953
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2009,52.4806315758878
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2009,20029335.936
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2009,5205.20684713872
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2009,75.9201959399675
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2009,70.6588913146501
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2009,73.1727446810077
High income,HIC,SP.REG.BRTH.ZS,Completeness of birth registration (%),2010,99.989244481529
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,33.4467500945562
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2010,10231569.826
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,38836.6711310629
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,82.5742044342442
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,77.0163007729595
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,79.7073043437391
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2010,12.7420656563811
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,47.9873089655915
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2010,30266627.214
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,3578.02212679251
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,70.7771368661096
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,66.693782227222
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,68.6586430382576
Low income,LIC,SP.REG.BRTH.ZS,Completeness of birth registration (%),2010,48.9563831100881
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2010,3728070.2
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,1162.62290367879
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,61.3732439874066
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,57.9093872124202
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,59.6343585236154
Lower middle income,LMC,SP.REG.BRTH.ZS,Completeness of birth registration (%),2010,71.1852865680154
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,36.5802979039112
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2010,6530958.973
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,1828.25209206876
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,68.087570945621
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,64.9078215014911
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,66.4430184463452
Lower middle income,LMC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2010,27.0783103552828
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,48.7686397923002
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2010,26538557.014
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,3826.33532930538
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,71.7523312678103
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,67.5699681536255
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,69.5760568504998
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2010,52.5791762752953
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2010,20007598.041
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,6300.08541246828
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2010,76.2364627116277
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2010,70.9095234771633
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,73.4553057573176
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2011,32.6381825995373
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2011,10246305.09
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,41742.1587271303
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2011,82.8167546770983
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2011,77.2840944739079
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2011,79.9616979087947
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2011,13.4445409293763
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2011,50.0488765355121
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2011,30208680.835
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,4167.51027632496
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2011,71.1633802357423
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2011,67.0276623692817
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2011,69.0186509418304
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2011,3705667.56
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,852.049894522852
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2011,61.9984555384072
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2011,58.4529142249302
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2011,60.2180348159133
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2011,37.4879606034737
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2011,6502076.78
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,2069.30548053248
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2011,68.5047426772596
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2011,65.2726019894336
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2011,66.8329875224034
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2011,50.8241206437785
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2011,26503013.275
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,4510.25094099958
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2011,72.1273957793531
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2011,67.8957065381002
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2011,69.9264087012929
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2011,54.9616398879352
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2011,20000936.495
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,7556.48341993734
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2011,76.5957516357865
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2011,71.2124471185108
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2011,73.7872626029355
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,31.3730429791975
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2012,10261023.553
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,41524.8892400313
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,82.8820044869568
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,77.4527522441736
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,80.0797452975912
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2012,12.4519375742256
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,49.4774904435281
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2012,30150734.454
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,4375.13354981074
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,71.5246863486153
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,67.3455350391811
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,69.3585735802206
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2012,3683264.92
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,788.195782278989
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,62.5841624810065
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,58.9637879539189
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,60.7660515546114
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,40.1690445920751
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2012,6473194.587
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,2138.96515283971
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,68.8978593743489
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,65.6143857424127
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,67.1992140143485
Lower middle income,LMC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2012,25.5959768974541
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,50.2020674489615
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2012,26467469.534
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,4750.53774365643
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,72.4776639706879
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,68.2061546271146
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,70.2571156835323
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,53.3368791859103
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2012,19994274.947
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,8031.9362100123
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,76.923540618371
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,71.5054478391584
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,74.0996648235619
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2013,31.7002243102821
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2013,10275742.017
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2013,41805.7511152502
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2013,83.0373243033875
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2013,77.6695238814169
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2013,80.2666917718337
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2013,12.5409430075048
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2013,50.2069973810644
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2013,30092788.074
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2013,4570.56379076939
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2013,71.8738786851306
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2013,67.6550263995166
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2013,69.6881617284656
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2013,3660862.28
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2013,789.200761994007
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2013,63.1332908611134
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2013,59.4489793588462
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2013,61.2832679399394
Low income,LIC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2013,56.5955505371094
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2013,41.1668758765325
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2013,6444312.394
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2013,2141.51831890159
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2013,69.2677953552696
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2013,65.9419564404867
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2013,67.5465362024671
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2013,50.9017832241902
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2013,26431925.794
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2013,4971.54430517873
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2013,72.817657517391
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2013,68.5094780092913
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2013,70.578990527403
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2013,53.9144858397497
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2013,19987613.4
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2013,8551.33613541085
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2013,77.2561749514316
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2013,71.7997486540994
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2013,74.4151832112109
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2014,31.0046419104765
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2014,10290460.48
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2014,42455.8235365012
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2014,83.2789250808109
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2014,77.9331650938052
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2014,80.5190562079536
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2014,11.9187948879207
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2014,49.4636813194243
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2014,30034841.696
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2014,4661.974204027
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2014,72.1891960803934
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2014,67.9390203259963
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2014,69.9889620313703
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2014,3638459.64
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2014,821.336181323024
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2014,63.646086743761
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2014,59.9075742102401
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2014,61.7692179965817
Low income,LIC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2014,57.1473999023438
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2014,42.5020302558034
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2014,6415430.202
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2014,2191.98587225912
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2014,69.608333031703
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2014,66.2459596066702
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2014,67.8685010902363
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2014,50.1339624278086
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2014,26396382.056
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2014,5074.93248366245
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2014,73.123797126593
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2014,68.7872041559167
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2014,70.8721116909404
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2014,52.5556227727614
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2014,19980951.854
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2014,8746.2657033762
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2014,77.5489997139162
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2014,72.0656944601304
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2014,74.6974461471773
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2015,28.5835645954604
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2015,10305178.944
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,39847.261775534
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2015,83.123290297196
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2015,77.8453402744925
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,80.3981848777737
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2015,11.3914162947074
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2015,48.8861062837849
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2015,29976895.316
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,4366.05109904441
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2015,72.4781246371502
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2015,68.2178815123588
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,70.2745688809921
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2015,3616057.0
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,791.710026392794
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2015,64.1215783157637
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2015,60.3380415304169
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,62.2222076133754
Low income,LIC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2015,59.5775718688965
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2015,43.8094072482649
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2015,6386548.009
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,2109.33450010224
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2015,69.9154968318559
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2015,66.5315156129472
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,68.1645708173366
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2015,49.5247627047889
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2015,26360838.316
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,4755.93561006956
